EntryID	Substrate	EnzymeType	PubMedID	Organism	UniprotID	ECNumber	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Temperature
13169	NAD+;Benzyl alcohol	wildtype isozyme class I gamma1/gamma1	6342669	Homo sapiens	P00326	1.1.1.1	kcat/Km	Benzyl alcohol	300000.0		-	M^(-1)*s^(-1)	25.0
13170	Benzyl alcohol;NAD+	wildtype isozyme class I beta1/beta1	6342669	Homo sapiens	P00325	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13170	Benzyl alcohol;NAD+	wildtype isozyme class I beta1/beta1	6342669	Homo sapiens	P00325	1.1.1.1	kcat/Km	Benzyl alcohol	1500.0		-	M^(-1)*s^(-1)	25.0
13170	Benzyl alcohol;NAD+	wildtype isozyme class I beta1/beta1	6342669	Homo sapiens	P00325	1.1.1.1	concentration	Benzyl alcohol			-	-	25.0
13170	Benzyl alcohol;NAD+	wildtype isozyme class I beta1/beta1	6342669	Homo sapiens	P00325	1.1.1.1	Km	Benzyl alcohol	1.2E-4		-	M	25.0
13170	Benzyl alcohol;NAD+	wildtype isozyme class I beta1/beta1	6342669	Homo sapiens	P00325	1.1.1.1	concentration	unknown compound			-	-	25.0
13170	Benzyl alcohol;NAD+	wildtype isozyme class I beta1/beta1	6342669	Homo sapiens	P00325	1.1.1.1	kcat		0.1833333		-	s^(-1)	25.0
13171	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I beta1/beta1	6342669	Homo sapiens	P00325	1.1.1.1	concentration	16-Hydroxyhexadecanoic acid			-	-	25.0
13171	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I beta1/beta1	6342669	Homo sapiens	P00325	1.1.1.1	Km	16-Hydroxyhexadecanoic acid	1.2E-5		-	M	25.0
13171	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I beta1/beta1	6342669	Homo sapiens	P00325	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13171	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I beta1/beta1	6342669	Homo sapiens	P00325	1.1.1.1	concentration	unknown compound			-	-	25.0
13171	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I beta1/beta1	6342669	Homo sapiens	P00325	1.1.1.1	kcat		0.1666667		-	s^(-1)	25.0
13171	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I beta1/beta1	6342669	Homo sapiens	P00325	1.1.1.1	kcat/Km	16-Hydroxyhexadecanoic acid	13833.33		-	M^(-1)*s^(-1)	25.0
13172	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I gamma1/gamma1	6342669	Homo sapiens	P00326	1.1.1.1	concentration	16-Hydroxyhexadecanoic acid			-	-	25.0
13172	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I gamma1/gamma1	6342669	Homo sapiens	P00326	1.1.1.1	kcat/Km	16-Hydroxyhexadecanoic acid	133333.3		-	M^(-1)*s^(-1)	25.0
13172	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I gamma1/gamma1	6342669	Homo sapiens	P00326	1.1.1.1	Km	16-Hydroxyhexadecanoic acid	2.6E-5		-	M	25.0
13172	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I gamma1/gamma1	6342669	Homo sapiens	P00326	1.1.1.1	kcat		3.466667		-	s^(-1)	25.0
13172	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I gamma1/gamma1	6342669	Homo sapiens	P00326	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13172	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I gamma1/gamma1	6342669	Homo sapiens	P00326	1.1.1.1	concentration	unknown compound			-	-	25.0
13173	Cyclohexanol;NAD+	wildtype isozyme class I gamma1/gamma1	6342669	Homo sapiens	P00326	1.1.1.1	concentration	Cyclohexanol			-	-	25.0
13173	Cyclohexanol;NAD+	wildtype isozyme class I gamma1/gamma1	6342669	Homo sapiens	P00326	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13173	Cyclohexanol;NAD+	wildtype isozyme class I gamma1/gamma1	6342669	Homo sapiens	P00326	1.1.1.1	Km	Cyclohexanol	8.0E-6		-	M	25.0
13173	Cyclohexanol;NAD+	wildtype isozyme class I gamma1/gamma1	6342669	Homo sapiens	P00326	1.1.1.1	kcat/Km	Cyclohexanol	183333.3		-	M^(-1)*s^(-1)	25.0
13173	Cyclohexanol;NAD+	wildtype isozyme class I gamma1/gamma1	6342669	Homo sapiens	P00326	1.1.1.1	concentration	unknown compound			-	-	25.0
13173	Cyclohexanol;NAD+	wildtype isozyme class I gamma1/gamma1	6342669	Homo sapiens	P00326	1.1.1.1	kcat		1.466667		-	s^(-1)	25.0
13174	NAD+;Cyclohexanol	wildtype isozyme class I beta1/beta1	6342669	Homo sapiens	P00325	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13174	NAD+;Cyclohexanol	wildtype isozyme class I beta1/beta1	6342669	Homo sapiens	P00325	1.1.1.1	Km	Cyclohexanol	0.023		-	M	25.0
13174	NAD+;Cyclohexanol	wildtype isozyme class I beta1/beta1	6342669	Homo sapiens	P00325	1.1.1.1	kcat/Km	Cyclohexanol	5.0		-	M^(-1)*s^(-1)	25.0
13174	NAD+;Cyclohexanol	wildtype isozyme class I beta1/beta1	6342669	Homo sapiens	P00325	1.1.1.1	concentration	Cyclohexanol			-	-	25.0
13174	NAD+;Cyclohexanol	wildtype isozyme class I beta1/beta1	6342669	Homo sapiens	P00325	1.1.1.1	concentration	unknown compound			-	-	25.0
13174	NAD+;Cyclohexanol	wildtype isozyme class I beta1/beta1	6342669	Homo sapiens	P00325	1.1.1.1	kcat		0.1333333		-	s^(-1)	25.0
13175	NAD+;Cyclohexanol	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13175	NAD+;Cyclohexanol	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	kcat/Km	Cyclohexanol	30000.0		-	M^(-1)*s^(-1)	25.0
13175	NAD+;Cyclohexanol	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	concentration	unknown compound			-	-	25.0
13175	NAD+;Cyclohexanol	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	Km	Cyclohexanol	4.1E-5		-	M	25.0
13175	NAD+;Cyclohexanol	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	concentration	Cyclohexanol			-	-	25.0
13175	NAD+;Cyclohexanol	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	kcat		0.6833333		-	s^(-1)	25.0
13176	Cyclohexanol;NAD+	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00326	1.1.1.1	concentration	Cyclohexanol			-	-	25.0
13176	Cyclohexanol;NAD+	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00326	1.1.1.1	Km	Cyclohexanol	1.5E-4		-	M	25.0
13176	Cyclohexanol;NAD+	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00326	1.1.1.1	kcat		1.033333		-	s^(-1)	25.0
13176	Cyclohexanol;NAD+	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00326	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13176	Cyclohexanol;NAD+	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00326	1.1.1.1	concentration	unknown compound			-	-	25.0
13176	Cyclohexanol;NAD+	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00326	1.1.1.1	kcat/Km	Cyclohexanol	6833.333		-	M^(-1)*s^(-1)	25.0
13177	NAD+;Cyclohexanol	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P07327	1.1.1.1	kcat/Km	Cyclohexanol	466666.7		-	M^(-1)*s^(-1)	25.0
13177	NAD+;Cyclohexanol	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P07327	1.1.1.1	concentration	Cyclohexanol			-	-	25.0
13177	NAD+;Cyclohexanol	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P07327	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13177	NAD+;Cyclohexanol	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P07327	1.1.1.1	Km	Cyclohexanol	5.0E-6		-	M	25.0
13177	NAD+;Cyclohexanol	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P07327	1.1.1.1	concentration	unknown compound			-	-	25.0
13177	NAD+;Cyclohexanol	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P07327	1.1.1.1	kcat		2.333333		-	s^(-1)	25.0
13178	Cyclohexanol;NAD+	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	concentration	unknown compound			-	-	25.0
13178	Cyclohexanol;NAD+	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13178	Cyclohexanol;NAD+	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	kcat/Km	Cyclohexanol	383333.3		-	M^(-1)*s^(-1)	25.0
13178	Cyclohexanol;NAD+	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	Km	Cyclohexanol	8.0E-6		-	M	25.0
13178	Cyclohexanol;NAD+	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	concentration	Cyclohexanol			-	-	25.0
13178	Cyclohexanol;NAD+	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	kcat		3.0		-	s^(-1)	25.0
13179	NAD+;Cyclohexanol	wildtype isozyme class I gamma2/gamma2	6342669	Homo sapiens	P00326	1.1.1.1	concentration	unknown compound			-	-	25.0
13179	NAD+;Cyclohexanol	wildtype isozyme class I gamma2/gamma2	6342669	Homo sapiens	P00326	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13179	NAD+;Cyclohexanol	wildtype isozyme class I gamma2/gamma2	6342669	Homo sapiens	P00326	1.1.1.1	kcat		0.5		-	s^(-1)	25.0
13179	NAD+;Cyclohexanol	wildtype isozyme class I gamma2/gamma2	6342669	Homo sapiens	P00326	1.1.1.1	concentration	Cyclohexanol			-	-	25.0
13179	NAD+;Cyclohexanol	wildtype isozyme class I gamma2/gamma2	6342669	Homo sapiens	P00326	1.1.1.1	Km	Cyclohexanol	2.4E-5		-	M	25.0
13179	NAD+;Cyclohexanol	wildtype isozyme class I gamma2/gamma2	6342669	Homo sapiens	P00326	1.1.1.1	kcat/Km	Cyclohexanol	21666.67		-	M^(-1)*s^(-1)	25.0
13180	Cyclohexanol;NAD+	wildtype isozyme class I alpha/gamma2	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	kcat/Km	Cyclohexanol	333333.3		-	M^(-1)*s^(-1)	25.0
13180	Cyclohexanol;NAD+	wildtype isozyme class I alpha/gamma2	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	concentration	unknown compound			-	-	25.0
13180	Cyclohexanol;NAD+	wildtype isozyme class I alpha/gamma2	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13180	Cyclohexanol;NAD+	wildtype isozyme class I alpha/gamma2	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	kcat		1.966667		-	s^(-1)	25.0
13180	Cyclohexanol;NAD+	wildtype isozyme class I alpha/gamma2	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	Km	Cyclohexanol	6.0E-6		-	M	25.0
13180	Cyclohexanol;NAD+	wildtype isozyme class I alpha/gamma2	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	concentration	Cyclohexanol			-	-	25.0
13181	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	kcat		1.2		-	s^(-1)	25.0
13181	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	Km	16-Hydroxyhexadecanoic acid	1.3E-5		-	M	25.0
13181	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	concentration	unknown compound			-	-	25.0
13181	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	concentration	16-Hydroxyhexadecanoic acid			-	-	25.0
13181	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	kcat/Km	16-Hydroxyhexadecanoic acid	91666.67		-	M^(-1)*s^(-1)	25.0
13181	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13182	16-Hydroxyhexadecanoic acid;NAD+	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	concentration	unknown compound			-	-	25.0
13182	16-Hydroxyhexadecanoic acid;NAD+	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	kcat		1.033333		-	s^(-1)	25.0
13182	16-Hydroxyhexadecanoic acid;NAD+	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	concentration	16-Hydroxyhexadecanoic acid			-	-	25.0
13182	16-Hydroxyhexadecanoic acid;NAD+	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13182	16-Hydroxyhexadecanoic acid;NAD+	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	Km	16-Hydroxyhexadecanoic acid	7.0E-6		-	M	25.0
13182	16-Hydroxyhexadecanoic acid;NAD+	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	kcat/Km	16-Hydroxyhexadecanoic acid	150000.0		-	M^(-1)*s^(-1)	25.0
13183	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P00325	1.1.1.1	kcat/Km	16-Hydroxyhexadecanoic acid	183333.3		-	M^(-1)*s^(-1)	25.0
13183	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P00325	1.1.1.1	Km	16-Hydroxyhexadecanoic acid	9.0E-6		-	M	25.0
13183	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P00325	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13183	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P00325	1.1.1.1	concentration	16-Hydroxyhexadecanoic acid			-	-	25.0
13183	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P00325	1.1.1.1	concentration	unknown compound			-	-	25.0
13183	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P00325	1.1.1.1	kcat		1.666667		-	s^(-1)	25.0
13184	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P07327	1.1.1.1	concentration	16-Hydroxyhexadecanoic acid			-	-	25.0
13184	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P07327	1.1.1.1	kcat		2.0		-	s^(-1)	25.0
13184	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P07327	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13184	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P07327	1.1.1.1	kcat/Km	16-Hydroxyhexadecanoic acid	200000.0		-	M^(-1)*s^(-1)	25.0
13184	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P07327	1.1.1.1	concentration	unknown compound			-	-	25.0
13184	NAD+;16-Hydroxyhexadecanoic acid	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P07327	1.1.1.1	Km	16-Hydroxyhexadecanoic acid	1.0E-5		-	M	25.0
13185	Benzyl alcohol;NAD+	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00326	1.1.1.1	kcat/Km	Benzyl alcohol	73333.33		-	M^(-1)*s^(-1)	25.0
13185	Benzyl alcohol;NAD+	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00326	1.1.1.1	concentration	Benzyl alcohol			-	-	25.0
13185	Benzyl alcohol;NAD+	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00326	1.1.1.1	kcat		1.916667		-	s^(-1)	25.0
13185	Benzyl alcohol;NAD+	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00326	1.1.1.1	Km	Benzyl alcohol	2.6E-5		-	M	25.0
13185	Benzyl alcohol;NAD+	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00326	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13185	Benzyl alcohol;NAD+	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00326	1.1.1.1	concentration	unknown compound			-	-	25.0
13186	NAD+;Benzyl alcohol	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	concentration	unknown compound			-	-	25.0
13186	NAD+;Benzyl alcohol	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	kcat/Km	Benzyl alcohol	88333.33		-	M^(-1)*s^(-1)	25.0
13186	NAD+;Benzyl alcohol	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	concentration	Benzyl alcohol			-	-	25.0
13186	NAD+;Benzyl alcohol	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13186	NAD+;Benzyl alcohol	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	Km	Benzyl alcohol	1.1E-5		-	M	25.0
13186	NAD+;Benzyl alcohol	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	kcat		0.9666667		-	s^(-1)	25.0
13187	Benzyl alcohol;NAD+	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P07327	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13187	Benzyl alcohol;NAD+	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P07327	1.1.1.1	concentration	Benzyl alcohol			-	-	25.0
13187	Benzyl alcohol;NAD+	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P07327	1.1.1.1	kcat/Km	Benzyl alcohol	700000.0		-	M^(-1)*s^(-1)	25.0
13187	Benzyl alcohol;NAD+	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P07327	1.1.1.1	kcat		2.833333		-	s^(-1)	25.0
13187	Benzyl alcohol;NAD+	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P07327	1.1.1.1	Km	Benzyl alcohol	4.0E-6		-	M	25.0
13187	Benzyl alcohol;NAD+	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P07327	1.1.1.1	concentration	unknown compound			-	-	25.0
13188	NAD+;Benzyl alcohol	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	kcat/Km	Benzyl alcohol	383333.3		-	M^(-1)*s^(-1)	25.0
13188	NAD+;Benzyl alcohol	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	concentration	Benzyl alcohol			-	-	25.0
13188	NAD+;Benzyl alcohol	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	concentration	unknown compound			-	-	25.0
13188	NAD+;Benzyl alcohol	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	kcat		4.666667		-	s^(-1)	25.0
13188	NAD+;Benzyl alcohol	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	Km	Benzyl alcohol	1.2E-5		-	M	25.0
13188	NAD+;Benzyl alcohol	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13189	Benzyl alcohol;NAD+	wildtype isozyme class I alpha/gamma2	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	concentration	unknown compound			-	-	25.0
13189	Benzyl alcohol;NAD+	wildtype isozyme class I alpha/gamma2	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13189	Benzyl alcohol;NAD+	wildtype isozyme class I alpha/gamma2	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	kcat		2.033333		-	s^(-1)	25.0
13189	Benzyl alcohol;NAD+	wildtype isozyme class I alpha/gamma2	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	kcat/Km	Benzyl alcohol	500000.0		-	M^(-1)*s^(-1)	25.0
13189	Benzyl alcohol;NAD+	wildtype isozyme class I alpha/gamma2	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	concentration	Benzyl alcohol			-	-	25.0
13189	Benzyl alcohol;NAD+	wildtype isozyme class I alpha/gamma2	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	Km	Benzyl alcohol	4.0E-6		-	M	25.0
13190	Benzyl alcohol;NAD+	wildtype isozyme class I gamma2/gamma2	6342669	Homo sapiens	P00326	1.1.1.1	concentration	unknown compound			-	-	25.0
13190	Benzyl alcohol;NAD+	wildtype isozyme class I gamma2/gamma2	6342669	Homo sapiens	P00326	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13190	Benzyl alcohol;NAD+	wildtype isozyme class I gamma2/gamma2	6342669	Homo sapiens	P00326	1.1.1.1	kcat/Km	Benzyl alcohol	105000.0		-	M^(-1)*s^(-1)	25.0
13190	Benzyl alcohol;NAD+	wildtype isozyme class I gamma2/gamma2	6342669	Homo sapiens	P00326	1.1.1.1	concentration	Benzyl alcohol			-	-	25.0
13190	Benzyl alcohol;NAD+	wildtype isozyme class I gamma2/gamma2	6342669	Homo sapiens	P00326	1.1.1.1	Km	Benzyl alcohol	8.0E-6		-	M	25.0
13190	Benzyl alcohol;NAD+	wildtype isozyme class I gamma2/gamma2	6342669	Homo sapiens	P00326	1.1.1.1	kcat		0.8333333		-	s^(-1)	25.0
13191	Glycol;NAD+	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00326	1.1.1.1	concentration	unknown compound			-	-	25.0
13191	Glycol;NAD+	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00326	1.1.1.1	concentration	Glycol			-	-	25.0
13191	Glycol;NAD+	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00326	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13191	Glycol;NAD+	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00326	1.1.1.1	kcat/Km	Glycol	3.333333		-	M^(-1)*s^(-1)	25.0
13191	Glycol;NAD+	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00326	1.1.1.1	Km	Glycol	0.22		-	M	25.0
13191	Glycol;NAD+	wildtype isozyme class I beta1/gamma1	6342669	Homo sapiens	P00325 P00326 P00326	1.1.1.1	kcat		0.8333333		-	s^(-1)	25.0
13192	Glycol;NAD+	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	kcat/Km	Glycol	25.0		-	M^(-1)*s^(-1)	25.0
13192	Glycol;NAD+	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	concentration	unknown compound			-	-	25.0
13192	Glycol;NAD+	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13192	Glycol;NAD+	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	concentration	Glycol			-	-	25.0
13192	Glycol;NAD+	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	Km	Glycol	0.036		-	M	25.0
13192	Glycol;NAD+	wildtype isozyme class I beta1/gamma2	6342669	Homo sapiens	P00325 P00326 P00325	1.1.1.1	kcat		0.9166667		-	s^(-1)	25.0
13193	Glycol;NAD+	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P07327	1.1.1.1	concentration	NAD+	0.0024		-	M	25.0
13193	Glycol;NAD+	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P07327	1.1.1.1	Km	Glycol	0.047		-	M	25.0
13193	Glycol;NAD+	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P07327	1.1.1.1	kcat/Km	Glycol	16.66667		-	M^(-1)*s^(-1)	25.0
13193	Glycol;NAD+	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P07327	1.1.1.1	concentration	Glycol			-	-	25.0
13193	Glycol;NAD+	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P07327	1.1.1.1	concentration	unknown compound			-	-	25.0
13193	Glycol;NAD+	wildtype isozyme class I alpha/beta1	6342669	Homo sapiens	P07327 P00325 P07327	1.1.1.1	kcat		0.8333333		-	s^(-1)	25.0
13194	NAD+;Glycol	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	concentration	Glycol			-	-	25.0
13194	NAD+;Glycol	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	Km	Glycol	0.05		-	M	25.0
13194	NAD+;Glycol	wildtype isozyme class I alpha/gamma1	6342669	Homo sapiens	P07327 P00326 P00326	1.1.1.1	concentration	unknown compound			-	-	25.0
